Line_ID,Order_ID,Order_Date,Ship_Date,Lead_Time,Lead_Speed,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Is_Discounted,Profit,Year,Month_Num,Month_Name,Profit_Margin,Profit_per_Unit
93,CA-2015-149587,2015-01-31,2015-02-05,5,OK,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$12.96,2,0%,No,$6.22,2015,01,January,0.48,$3.11
94,CA-2015-149587,2015-01-31,2015-02-05,5,OK,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$53.34,3,0%,No,$16.54,2015,01,January,0.31,$5.51
95,CA-2015-149587,2015-01-31,2015-02-05,5,OK,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$32.96,2,0%,No,$16.15,2015,01,January,0.49,$8.08
96,US-2017-109484,2017-11-06,2017-11-12,6,SLOW,Standard Class,RB-19705,Roger Barcio,Home Office,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$5.68,1,70%,Yes,-$3.79,2017,11,November,-0.67,-$3.79
97,CA-2017-161018,2017-11-09,2017-11-11,2,FAST,Second Class,PN-18775,Parhena Norris,Home Office,New York City,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$96.53,7,0.00,No,$40.54,2017,11,November,0.42,$5.79
98,CA-2017-157833,2017-06-17,2017-06-20,3,OK,First Class,KD-16345,Katherine Ducich,Consumer,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,$51.31,3,20%,Yes,$17.96,2017,06,June,0.35,$5.99
99,CA-2016-149223,2016-09-06,2016-09-11,5,OK,Standard Class,ER-13855,Elpida Rittenbach,Corporate,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$77.88,6,0%,No,$22.59,2016,09,September,0.29,$3.76
100,CA-2016-158568,2016-08-29,2016-09-02,4,OK,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,$64.62,7,20%,Yes,$22.62,2016,08,August,0.35,$3.23
101,CA-2016-158568,2016-08-29,2016-09-02,4,OK,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98,3,20%,Yes,-$10.80,2016,08,August,-0.11,-$3.60
102,CA-2016-158568,2016-08-29,2016-09-02,4,OK,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$1.79,3,80%,Yes,-$3.04,2016,08,August,-1.70,-$1.01
103,CA-2016-129903,2016-12-01,2016-12-04,3,OK,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$23.92,4,0%,No,$11.72,2016,12,December,0.49,$2.93
104,US-2015-156867,2015-11-13,2015-11-17,4,OK,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$238.90,6,20%,Yes,-$26.88,2015,11,November,-0.11,-$4.48
105,US-2015-156867,2015-11-13,2015-11-17,4,OK,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$102.36,3,20%,Yes,-$3.84,2015,11,November,-0.04,-$1.28
106,US-2015-156867,2015-11-13,2015-11-17,4,OK,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$36.88,3,70%,Yes,-$25.82,2015,11,November,-0.70,-$8.61
107,CA-2017-119004,2017-11-23,2017-11-28,5,OK,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$74.11,8,20%,Yes,$17.60,2017,11,November,0.24,$2.20
108,CA-2017-119004,2017-11-23,2017-11-28,5,OK,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$27.99,1,20%,Yes,$2.10,2017,11,November,0.08,$2.10
109,CA-2017-119004,2017-11-23,2017-11-28,5,OK,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$3.30,1,20%,Yes,$1.07,2017,11,November,0.33,$1.07
110,CA-2015-129476,2015-10-15,2015-10-20,5,OK,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$339.96,5,20%,Yes,$67.99,2015,10,October,0.20,$13.60
111,CA-2017-146780,2017-12-25,2017-12-30,5,OK,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,2,0%,No,$10.91,2017,12,December,0.26,$5.45
112,CA-2016-128867,2016-11-03,2016-11-10,7,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$75.96,2,0%,No,$22.79,2016,11,November,0.30,$11.39
113,CA-2016-128867,2016-11-03,2016-11-10,7,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$27.24,6,0%,No,$13.35,2016,11,November,0.49,$2.22
114,CA-2014-115259,2014-08-25,2014-08-27,2,FAST,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",$40.10,14,0.20,Yes,$14.53,2014,08,August,0.36,$1.04
115,CA-2014-115259,2014-08-25,2014-08-27,2,FAST,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72,2,0.20,Yes,$1.65,2014,08,August,0.35,$0.83
116,CA-2014-115259,2014-08-25,2014-08-27,2,FAST,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,$23.98,3,0.20,Yes,$7.49,2014,08,August,0.31,$2.50
117,CA-2014-115259,2014-08-25,2014-08-27,2,FAST,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$130.46,6,0.20,Yes,$44.03,2014,08,August,0.34,$7.34
118,CA-2015-110457,2015-03-02,2015-03-06,4,OK,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$787.53,3,0%,No,$165.38,2015,03,March,0.21,$55.13
119,US-2015-136476,2015-04-05,2015-04-10,5,OK,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$157.79,1,70%,Yes,-$115.72,2015,04,April,-0.73,-$115.72
120,CA-2016-103730,2016-06-12,2016-06-15,3,OK,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,$47.04,3,0%,No,$18.35,2016,06,June,0.39,$6.12
121,CA-2016-103730,2016-06-12,2016-06-15,3,OK,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$30.84,4,0%,No,$13.88,2016,06,June,0.45,$3.47
122,CA-2016-103730,2016-06-12,2016-06-15,3,OK,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56,6,0%,No,$63.44,2016,06,June,0.28,$10.57
123,CA-2016-103730,2016-06-12,2016-06-15,3,OK,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02,9,0%,No,$51.76,2016,06,June,0.45,$5.75
124,CA-2016-103730,2016-06-12,2016-06-15,3,OK,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04,7,0%,No,$19.73,2016,06,June,0.29,$2.82
125,US-2014-152030,2014-12-26,2014-12-28,2,FAST,Second Class,AD-10180,Alan Dominguez,Home Office,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,0.30,Yes,-$8.58,2014,12,December,-0.01,-$2.86
126,US-2014-134614,2014-09-20,2014-09-25,5,OK,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70,6,50%,Yes,-$407.68,2014,09,September,-0.66,-$67.95
127,US-2017-107272,2017-11-05,2017-11-12,7,SLOW,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39,2,70%,Yes,-$1.83,2017,11,November,-0.77,-$0.92
128,US-2017-107272,2017-11-05,2017-11-12,7,SLOW,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99,7,20%,Yes,$30.50,2017,11,November,0.13,$4.36
129,US-2016-125969,2016-11-06,2016-11-10,4,OK,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81.42,2,20%,Yes,-$9.16,2016,11,November,-0.11,-$4.58
130,US-2016-125969,2016-11-06,2016-11-10,4,OK,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56,3,0%,No,$26.24,2016,11,November,0.11,$8.75
131,US-2017-164147,2017-02-02,2017-02-05,3,OK,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97,5,40%,Yes,-$11.99,2017,02,February,-0.20,-$2.40
132,US-2017-164147,2017-02-02,2017-02-05,3,OK,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,2,20%,Yes,$29.36,2017,02,February,0.38,$14.68
133,US-2017-164147,2017-02-02,2017-02-05,3,OK,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,$21.46,9,20%,Yes,$6.97,2017,02,February,0.33,$0.77
134,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$20.04,3,0%,No,$9.62,2016,10,October,0.48,$3.21
135,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44,1,0%,No,$16.66,2016,10,October,0.47,$16.66
136,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52,4,0%,No,$3.46,2016,10,October,0.30,$0.86
137,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$4.02,2,0%,No,$1.97,2016,10,October,0.49,$0.98
138,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76.18,3,20%,Yes,$26.66,2016,10,October,0.35,$8.89
139,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88,6,0%,No,$18.45,2016,10,October,0.28,$3.07
140,CA-2016-145583,2016-10-13,2016-10-19,6,SLOW,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12,14,0%,No,$20.70,2016,10,October,0.48,$1.48
141,CA-2016-110366,2016-09-05,2016-09-07,2,FAST,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$82.80,2,0.20,Yes,$10.35,2016,09,September,0.13,$5.18
142,CA-2017-106180,2017-09-18,2017-09-23,5,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$8.82,3,0%,No,$2.38,2017,09,September,0.27,$0.79
143,CA-2017-106180,2017-09-18,2017-09-23,5,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86,3,0%,No,$5.10,2017,09,September,0.47,$1.70
144,CA-2017-106180,2017-09-18,2017-09-23,5,OK,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$143.70,3,0%,No,$68.98,2017,09,September,0.48,$22.99
145,CA-2017-155376,2017-12-22,2017-12-27,5,OK,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43,3,0%,No,$218.25,2017,12,December,0.26,$72.75
146,CA-2015-110744,2015-09-07,2015-09-12,5,OK,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93,7,0%,No,$20.16,2015,09,September,0.03,$2.88
147,CA-2014-110072,2014-10-22,2014-10-28,6,SLOW,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$93.89,4,20%,Yes,$12.91,2014,10,October,0.14,$3.23
148,CA-2016-114489,2016-12-05,2016-12-09,4,OK,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$384.45,11,0%,No,$103.80,2016,12,December,0.27,$9.44
149,CA-2016-114489,2016-12-05,2016-12-09,4,OK,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97,3,0%,No,$6.00,2016,12,December,0.04,$2.00
150,CA-2016-114489,2016-12-05,2016-12-09,4,OK,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84",8,0%,No,$585.55,2016,12,December,0.30,$73.19
151,CA-2016-114489,2016-12-05,2016-12-09,4,OK,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55,5,0%,No,$80.63,2016,12,December,0.47,$16.13
152,CA-2016-158834,2016-03-13,2016-03-16,3,OK,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92,5,20%,Yes,$17.77,2016,03,March,0.11,$3.55
153,CA-2016-158834,2016-03-13,2016-03-16,3,OK,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$203.18,2,20%,Yes,$15.24,2016,03,March,0.08,$7.62
154,CA-2015-124919,2015-05-31,2015-06-02,2,FAST,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38,7,0.00,No,$26.27,2015,05,May,0.45,$3.75
155,CA-2015-124919,2015-05-31,2015-06-02,2,FAST,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,$105.52,4,0.00,No,$48.54,2015,05,May,0.46,$12.13
156,CA-2015-124919,2015-05-31,2015-06-02,2,FAST,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88,6,0.00,No,$21.03,2015,05,May,0.26,$3.50
157,CA-2015-118948,2015-05-28,2015-06-03,6,SLOW,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,$6.63,3,0%,No,$1.79,2015,05,May,0.27,$0.60
158,CA-2014-104269,2014-03-01,2014-03-06,5,OK,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57,2,20%,Yes,$51.48,2014,03,March,0.11,$25.74
159,CA-2016-114104,2016-11-20,2016-11-24,4,OK,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,$14.62,2,0%,No,$6.87,2016,11,November,0.47,$3.44
160,CA-2016-114104,2016-11-20,2016-11-24,4,OK,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,$944.93,7,0%,No,$236.23,2016,11,November,0.25,$33.75
161,CA-2016-162733,2016-05-11,2016-05-12,1,FAST,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,$5.98,1,0.00,No,$2.69,2016,05,May,0.45,$2.69
162,CA-2015-119697,2015-12-28,2015-12-31,3,OK,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38,2,20%,Yes,$1.36,2015,12,December,0.03,$0.68
163,CA-2016-154508,2016-11-16,2016-11-20,4,OK,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,$28.40,5,0%,No,$13.35,2016,11,November,0.47,$2.67
164,CA-2016-113817,2016-11-07,2016-11-11,4,OK,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68,2,20%,Yes,$9.69,2016,11,November,0.35,$4.84
165,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,$9.94,3,20%,Yes,$2.73,2014,09,September,0.28,$0.91
166,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$8,159.95",8,40%,Yes,"-$1,359.99",2014,09,September,-0.17,-$170.00
167,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$275.93,3,20%,Yes,-$58.63,2014,09,September,-0.21,-$19.54
168,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,740.06",9,30%,Yes,-$24.86,2014,09,September,-0.01,-$2.76
169,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,$32.06,6,20%,Yes,$6.81,2014,09,September,0.21,$1.14
170,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98,5,80%,Yes,-$453.85,2014,09,September,-2.55,-$90.77
171,CA-2014-139892,2014-09-08,2014-09-12,4,OK,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$143.98,3,20%,Yes,$9.00,2014,09,September,0.06,$3.00
172,CA-2014-118962,2014-08-05,2014-08-09,4,OK,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",$20.94,3,0%,No,$9.84,2014,08,August,0.47,$3.28
173,CA-2014-118962,2014-08-05,2014-08-09,4,OK,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,$110.96,2,0%,No,$53.26,2014,08,August,0.48,$26.63
174,CA-2014-118962,2014-08-05,2014-08-09,4,OK,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14,7,20%,Yes,$21.26,2014,08,August,0.06,$3.04
175,US-2014-100853,2014-09-14,2014-09-19,5,OK,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$52.45,2,80%,Yes,-$131.12,2014,09,September,-2.50,-$65.56
176,US-2014-100853,2014-09-14,2014-09-19,5,OK,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,$20.16,4,20%,Yes,$6.55,2014,09,September,0.33,$1.64
177,US-2017-152366,2017-04-21,2017-04-25,4,OK,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26,4,80%,Yes,-$243.16,2017,04,April,-2.50,-$60.79
178,US-2015-101511,2015-11-21,2015-11-23,2,FAST,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$396.80,7,0.30,Yes,-$11.34,2015,11,November,-0.03,-$1.62
179,US-2015-101511,2015-11-21,2015-11-23,2,FAST,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$15.88,5,0.20,Yes,-$3.77,2015,11,November,-0.24,-$0.75
180,CA-2015-137225,2015-12-15,2015-12-19,4,OK,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$3.28,1,0%,No,$1.41,2015,12,December,0.43,$1.41
